,APA.OQ,BKR.OQ,COP.N,CVX.N,EOG.N,HAL.N,HES.N,MRO.N,OKE.N,OXY.N,SLB.N,XOM.N,ALB.N,APD.N,AVY.N,BALL.N,ECL.N,FCX.N,FMC.N,IFF.N,IP.N,LIN.N,MOS.N,NEM.N,PPG.N,SHW.N,VMC.N,BA.N,CAT.N,CMI.N,CSX.OQ,DAL.N,ETN.N,EXPD.OQ,FDX.N,GD.N,GE.N,HWM.N,ITW.N,JCI.N,LDOS.N,LMT.N,LUV.N,MAS.N,MMM.N,NOC.N,NSC.N,PH.N,ROK.N,RTX.N,SWK.N,TT.N,TXT.N,UAL.OQ,UNP.N,UPS.N,WM.N,BBWI.N,CCL.N,DRI.N,EBAY.OQ,F.N,HAS.OQ,HD.N,LOW.N,LVS.N,MAR.OQ,MGM.N,MHK.N,NKE.N,NWL.OQ,RCL.N,SBUX.OQ,VFC.N,WHR.N,BFb.N,BG.N,CAG.N,CHD.N,CL.N,CLX.N,COST.OQ,CPB.N,EL.N,GIS.N,HRL.N,HSY.N,K.N,KMB.N,KO.N,KR.N,MDLZ.OQ,MKC.N,MO.N,PEP.OQ,PG.N,PM.N,SJM.N,STZ.N,TAP.N,TGT.N,TSN.N,WMT.N,A.N,ABT.N,AMGN.OQ,BAX.N,BDX.N,BIIB.OQ,BMY.N,BSX.N,CAH.N,CI.N,CVS.N,DGX.N,EW.N,HUM.N,JNJ.N,LLY.N,MCK.N,MDT.N,MRK.N,MTD.N,PFE.N,RVTY.N,WAT.N,ALL.N,AXP.N,BAC.N,BEN.N,BK.N,C.N,CB.N,CMA.N,COF.N,FITB.OQ,GS.N,HBAN.OQ,HIG.N,JPM.N,KEY.N,MET.N,MMC.N,MS.N,NTRS.OQ,PFG.OQ,PNC.N,PRU.N,SPGI.N,STT.N,TROW.OQ,V.N,WFC.N,AAPL.OQ,ACN.N,ADBE.OQ,ADI.OQ,ADSK.OQ,AKAM.OQ,AMAT.OQ,AMD.OQ,CRM.N,CSCO.OQ,CTSH.OQ,FSLR.OQ,GEN.OQ,HPQ.N,IBM.N,INTC.OQ,INTU.OQ,JNPR.N,KLAC.OQ,MCHP.OQ,MSFT.OQ,MSI.N,NVDA.OQ,ORCL.N,QCOM.OQ,STX.OQ,TEL.N,TXN.OQ,WDC.OQ,DIS.N,GOOGL.OQ,OMC.N,T.N,VZ.N,AEE.N,AEP.OQ,AES.N,AWK.N,DTE.N,DUK.N,ED.N,EIX.N,ES.N,ETR.N,EXC.OQ,LNT.OQ,NEE.N,NI.N,NRG.N,PCG.N,PEG.N,PNW.N,PPL.N,SO.N,SRE.N,WEC.N,XEL.OQ
26,10900000.0,600000.0,27893493.0,66619864.0,,4399130.0,4480000.0,4170000.0,1400000.0,17800000.0,2103157.0,139000000.0,1085000.0,23720000.0,558256.0,1338451.0,276000.0,9985750.0,4004329.0,249740.0,16000000.0,15060000.0,3795915.0,5559758.73,6090000.0,524358.0,1687560.0,1717000.0,2838510.0,759836.0,5475737.0,30137819.0,782000.0,45539.35,14149767.0,918787.8,5650000.0,47200000.0,613231.0,2457198.0,106705.0,1374988.0,17459563.0,531914.0,6230000.0,1261649.69,5228849.0,683483.0,102960.0,1914377.0,381505.0,683153.0,627586.0,32952321.0,11123729.0,12630000.0,24732846.0,334605.0,10748637.0,1093975.0,207746.0,5100000.0,30456.0,3073094.0,2400000.0,904812.0,2207415.0,877835.0,2055130.0,171760.0,328177.0,4291839.0,979963.0,285657.0,825761.0,198674.0,7974747.0,2151618.0,191834.0,654000.0,354000.0,1560424.0,850376.0,96510.0,1017000.0,867899.0,410224.7,1343409.0,5200000.0,5190000.0,6550146.0,3319396.0,74710.0,548266.0,6048225.0,5904000.0,768773.0,407538.0,186926.0,948128.0,2589941.0,5200000.0,21404099.0,125700.0,1724000.0,402000.0,801000.0,446018.0,87721.0,569000.0,157000.0,292557.0,,1764490.0,261791.0,28475.0,124850.0,1172000.0,1621619.0,148340.0,236697.0,2077000.0,58784.0,2710000.0,40575.0,34922.0,218978.0,221851.0,1811853.0,40378.0,236111.0,990829.0,59631.0,63921.0,195799.0,134783.0,333428.0,91679.0,107626.0,1319395.0,96413.0,26084.0,99968.71,323273.0,62248.0,70766.0,369660.0,108099.0,128826.0,143897.0,38397.0,69496.0,1602788.0,202998.9,234266.0,30710.0,131620.0,23340.0,71508.0,179000.0,167011.0,21614.75,660246.0,175935.0,395458.0,160120.0,1865170.0,2704276.0,2878008.0,46000.0,79580.0,20039.65,284401.0,1191654.0,162553.15,46064.0,293437.0,97537.0,1226695.0,820705.0,2000000.0,519144.0,1465782.0,1237476.0,118167.0,8903472.0,5642686.0,67068709.0,138294800.0,77200000.0,800655.0,40190300.0,142600000.0,5292000.0,56700000.0,4505733.0,34786668.0,9515382.0,18719000.0,51737000.0,23711917.0,57182000.0,4756449.0,26521367.52,15267665.0,60478778.0,132000000.0,10382046.0,20926674.0,58008343.0
27,10900000.0,600000.0,27893493.0,66619864.0,,4399130.0,4480000.0,4170000.0,1400000.0,17800000.0,2103157.0,139000000.0,1085000.0,23720000.0,558256.0,1338451.0,276000.0,9985750.0,4004329.0,249740.0,16000000.0,15060000.0,3795915.0,5559758.73,6090000.0,524358.0,1687560.0,1717000.0,2838510.0,759836.0,5475737.0,30137819.0,782000.0,45539.35,14149767.0,918787.8,5650000.0,47200000.0,613231.0,2457198.0,106705.0,1374988.0,17459563.0,531914.0,6230000.0,1261649.69,5228849.0,683483.0,102960.0,1914377.0,381505.0,683153.0,627586.0,32952321.0,11123729.0,12630000.0,24732846.0,334605.0,10748637.0,1093975.0,207746.0,5100000.0,30456.0,3073094.0,2400000.0,904812.0,2207415.0,877835.0,2055130.0,171760.0,328177.0,4291839.0,979963.0,285657.0,825761.0,200934.0,7974747.0,2151618.0,191834.0,654000.0,354000.0,1560424.0,850376.0,96510.0,1017000.0,867899.0,410224.7,1343409.0,5200000.0,5190000.0,6550146.0,3319396.0,74710.0,548266.0,6048225.0,5904000.0,768773.0,373926.62,186926.0,948128.0,2589941.0,5200000.0,21404099.0,125700.0,1724000.0,402000.0,801000.0,446018.0,87721.0,569000.0,157000.0,292557.0,,1764490.0,261791.0,28475.0,124850.0,1172000.0,1621619.0,148340.0,240744.0,2077000.0,58784.0,2710000.0,40575.0,34922.0,218978.0,221851.0,1811853.0,40378.0,236111.0,990829.0,59631.0,63921.0,195799.0,134783.0,333428.0,91679.0,107626.0,1319395.0,96413.0,26084.0,99968.71,323273.0,62248.0,70766.0,369660.0,108099.0,128826.0,143897.0,38397.0,69496.0,1602788.0,202998.9,234266.0,30710.0,131620.0,23340.0,71508.0,179000.0,167011.0,21614.75,660246.0,175935.0,395458.0,160120.0,1865170.0,2704276.0,2878008.0,46000.0,79580.0,20039.65,284401.0,1191654.0,162553.15,46064.0,293437.0,97537.0,1226695.0,820705.0,2000000.0,519144.0,1465782.0,1237476.0,118167.0,8903472.0,5642686.0,67068709.0,138294800.0,77200000.0,800655.0,40190300.0,142600000.0,5292000.0,56700000.0,4505733.0,34786668.0,9515382.0,18719000.0,51737000.0,23711917.0,57182000.0,4756449.0,26521367.52,15267665.0,60478778.0,132000000.0,10382046.0,20926674.0,58008343.0
28,10900000.0,600000.0,27893493.0,66619864.0,,4399130.0,4480000.0,4170000.0,1400000.0,17800000.0,2103157.0,139000000.0,1085000.0,23720000.0,558256.0,1338451.0,276000.0,9985750.0,4004329.0,249740.0,16000000.0,15060000.0,4169555.0,5559758.73,6090000.0,524358.0,1687560.0,1717000.0,2838510.0,759836.0,5475737.0,30137819.0,782000.0,45539.35,14792319.0,918787.8,5650000.0,47200000.0,613231.0,2457198.0,106705.0,1374988.0,17459563.0,531914.0,6230000.0,1261649.69,5228849.0,683483.0,102960.0,1914377.0,381505.0,683153.0,627586.0,32952321.0,11123729.0,12630000.0,24732846.0,334605.0,10748637.0,1067745.0,207746.0,5100000.0,30456.0,3073094.0,2400000.0,904812.0,2207415.0,877835.0,2055130.0,171760.0,328177.0,4291839.0,979963.0,285657.0,825761.0,200934.0,7974747.0,796000.0,191834.0,654000.0,354000.0,1560424.0,850376.0,96510.0,1006000.0,867899.0,410224.7,1343409.0,5200000.0,5190000.0,6550146.0,3319396.0,74710.0,548266.0,6048225.0,5904000.0,768773.0,373926.62,186926.0,948128.0,2589941.0,5200000.0,21404099.0,125700.0,1724000.0,402000.0,801000.0,446018.0,87721.0,569000.0,157000.0,292557.0,,1764490.0,261791.0,28475.0,124850.0,1172000.0,1621619.0,148340.0,240744.0,2077000.0,58784.0,2710000.0,40575.0,34922.0,218978.0,221851.0,1811853.0,40378.0,236111.0,990829.0,59631.0,63921.0,195799.0,134783.0,333428.0,91679.0,107626.0,1319395.0,96413.0,26084.0,99968.71,323273.0,62248.0,70766.0,369660.0,108099.0,128826.0,143897.0,38397.0,69496.0,1602788.0,202998.9,234266.0,30710.0,131620.0,23340.0,71508.0,179000.0,167011.0,21614.75,660246.0,175935.0,395458.0,160120.0,1865170.0,2704276.0,2878008.0,46000.0,79580.0,20039.65,284401.0,1191654.0,162553.15,46064.0,293437.0,97537.0,1226695.0,820705.0,2000000.0,519144.0,1465782.0,1237476.0,118167.0,8903472.0,5642686.0,67068709.0,138294800.0,77200000.0,800655.0,40190300.0,142600000.0,5292000.0,56700000.0,4505733.0,34786668.0,9515382.0,18719000.0,51737000.0,23711917.0,57182000.0,4756449.0,26521367.52,15267665.0,60478778.0,132000000.0,10382046.0,20926674.0,58008343.0
29,10900000.0,600000.0,27893493.0,66619864.0,,4399130.0,4480000.0,4170000.0,1400000.0,17800000.0,2103157.0,139000000.0,1085000.0,23720000.0,558256.0,1338451.0,276000.0,9985750.0,4004329.0,249740.0,16000000.0,15060000.0,4169555.0,5559758.73,6090000.0,524358.0,1687560.0,1717000.0,2838510.0,759836.0,5475737.0,30137819.0,782000.0,45539.35,14792319.0,918787.8,5650000.0,47200000.0,613231.0,2457198.0,106705.0,1374988.0,17459563.0,531914.0,6230000.0,1261649.69,5228849.0,697586.0,102960.0,1914377.0,381505.0,683153.0,627586.0,32952321.0,11123729.0,12630000.0,24732846.0,334605.0,10748637.0,1067745.0,207746.0,5100000.0,30456.0,3073094.0,2400000.0,904812.0,2207415.0,877835.0,2055130.0,171760.0,328177.0,4291839.0,979963.0,285657.0,825761.0,200934.0,7974747.0,796000.0,191834.0,654000.0,355000.0,1560424.0,850376.0,89694.0,1006000.0,867899.0,410224.7,1343409.0,5200000.0,5190000.0,6550146.0,3319396.0,74710.0,548266.0,6048225.0,6188000.0,768773.0,373926.62,186926.0,948128.0,2589941.0,5200000.0,21404099.0,125700.0,1724000.0,402000.0,801000.0,446018.0,87721.0,569000.0,157000.0,358252.0,,1764490.0,261791.0,28475.0,124850.0,1172000.0,1621619.0,148340.0,240744.0,2077000.0,58784.0,2710000.0,40575.0,34922.0,218978.0,221851.0,1811853.0,40378.0,236111.0,990829.0,59631.0,63921.0,195799.0,134783.0,333428.0,91679.0,107626.0,1319395.0,96413.0,26084.0,99968.71,323273.0,62248.0,70766.0,369660.0,108099.0,128826.0,143897.0,38397.0,69496.0,1602788.0,202998.9,234266.0,30710.0,131620.0,23340.0,71508.0,179000.0,167011.0,21614.75,660246.0,175935.0,395458.0,160120.0,1865170.0,2704276.0,2878008.0,46000.0,79580.0,17736.25,284401.0,1227340.0,162553.15,46064.0,293437.0,97537.0,1271253.0,820705.0,2000000.0,452714.0,1465782.0,1237476.0,118167.0,8903472.0,5642686.0,67068709.0,138294800.0,77200000.0,800655.0,40190300.0,142600000.0,5292000.0,56700000.0,4505733.0,34786668.0,9515382.0,18719000.0,51737000.0,23711917.0,57182000.0,4756449.0,26521367.52,15267665.0,60478778.0,132000000.0,10382046.0,20926674.0,58008343.0
30,10900000.0,600000.0,27893493.0,66619864.0,,4399130.0,4480000.0,4170000.0,1400000.0,17800000.0,2103157.0,139000000.0,1085000.0,23720000.0,558256.0,1338451.0,276000.0,9985750.0,4004329.0,249740.0,16000000.0,15060000.0,4169555.0,5559758.73,6090000.0,524358.0,1687560.0,1717000.0,2838510.0,759836.0,5475737.0,30137819.0,782000.0,45539.35,14792319.0,918787.8,5650000.0,47200000.0,613231.0,2457198.0,106705.0,1374988.0,17459563.0,531914.0,6230000.0,1261649.69,5228849.0,697586.0,102960.0,1914377.0,381505.0,683153.0,627586.0,32952321.0,11123729.0,12630000.0,24732846.0,334605.0,10748637.0,1067745.0,207746.0,5100000.0,30456.0,3073094.0,2400000.0,904812.0,2207415.0,877835.0,2055130.0,171760.0,328177.0,4291839.0,979963.0,285657.0,825761.0,200934.0,7974747.0,796000.0,191834.0,654000.0,355000.0,1560424.0,790218.0,89694.0,1006000.0,867899.0,410224.7,1343409.0,5200000.0,5190000.0,6550146.0,3319396.0,74710.0,548266.0,6048225.0,6188000.0,768773.0,373926.62,186926.0,948128.0,2589941.0,5200000.0,21404099.0,125700.0,1724000.0,402000.0,801000.0,446018.0,87721.0,569000.0,157000.0,358252.0,,1764490.0,261791.0,28475.0,124850.0,1172000.0,1621619.0,148340.0,240744.0,2077000.0,58784.0,2710000.0,40575.0,34922.0,218978.0,221851.0,1811853.0,40378.0,236111.0,990829.0,59631.0,63921.0,195799.0,134783.0,333428.0,91679.0,107626.0,1319395.0,96413.0,26084.0,99968.71,323273.0,62248.0,70766.0,369660.0,108099.0,128826.0,143897.0,38397.0,69496.0,1602788.0,202998.9,234266.0,30710.0,131620.0,23340.0,71508.0,179000.0,167011.0,21614.75,693996.0,175935.0,395458.0,160120.0,1865170.0,2704276.0,2878008.0,43840.0,79580.0,17736.25,284401.0,1227340.0,162553.15,46064.0,293437.0,97537.0,1271253.0,820705.0,2000000.0,452714.0,1465782.0,1237476.0,118167.0,8903472.0,5642686.0,67068709.0,138294800.0,77200000.0,800655.0,40190300.0,142600000.0,5292000.0,56700000.0,4505733.0,34786668.0,9515382.0,18719000.0,51737000.0,23711917.0,57182000.0,4756449.0,26521367.52,15267665.0,60478778.0,132000000.0,10382046.0,20926674.0,58008343.0
31,10900000.0,600000.0,27893493.0,66619864.0,,4399130.0,4480000.0,4170000.0,1400000.0,17800000.0,2103157.0,139000000.0,1085000.0,23720000.0,558256.0,1338451.0,276000.0,9985750.0,4004329.0,249740.0,16000000.0,15060000.0,4169555.0,5559758.73,6090000.0,524358.0,1687560.0,1717000.0,2838510.0,759836.0,5475737.0,30137819.0,782000.0,45539.35,14792319.0,918787.8,5650000.0,47200000.0,613231.0,2457198.0,106705.0,1374988.0,17459563.0,531914.0,6230000.0,1261649.69,5228849.0,697586.0,102960.0,1914377.0,381505.0,683153.0,627586.0,32952321.0,11123729.0,12630000.0,24732846.0,334605.0,10748637.0,1067745.0,207746.0,5100000.0,30456.0,3073094.0,2400000.0,904812.0,2207415.0,877835.0,2055130.0,171760.0,328177.0,4291839.0,979963.0,285657.0,825761.0,200934.0,7974747.0,796000.0,191834.0,654000.0,355000.0,1560424.0,790218.0,89694.0,1006000.0,867899.0,410224.7,1343409.0,5200000.0,5190000.0,6550146.0,3319396.0,74710.0,548266.0,6048225.0,6188000.0,768773.0,373926.62,186926.0,948128.0,2589941.0,5200000.0,21404099.0,125700.0,1724000.0,402000.0,801000.0,446018.0,87721.0,569000.0,157000.0,358252.0,,1764490.0,261791.0,28475.0,124850.0,1172000.0,1621619.0,148340.0,240744.0,2077000.0,58784.0,2710000.0,40575.0,34922.0,218978.0,221851.0,1811853.0,40378.0,236111.0,990829.0,59631.0,63921.0,195799.0,134783.0,333428.0,91679.0,107626.0,1319395.0,96413.0,26084.0,99968.71,323273.0,62248.0,70766.0,369660.0,108099.0,128826.0,143897.0,38397.0,69496.0,1602788.0,202998.9,233998.0,30710.0,131620.0,23340.0,71508.0,179000.0,167011.0,21614.75,693996.0,175935.0,395458.0,160120.0,1865170.0,2704276.0,2878008.0,43840.0,79580.0,17736.25,284401.0,1227340.0,162553.15,46064.0,293437.0,97537.0,1271253.0,820705.0,2000000.0,452714.0,1465782.0,1237476.0,118167.0,8903472.0,5642686.0,67068709.0,138294800.0,77200000.0,800655.0,40190300.0,142600000.0,5292000.0,56700000.0,4505733.0,34786668.0,9515382.0,18719000.0,51737000.0,23711917.0,57182000.0,4756449.0,26521367.52,15267665.0,60478778.0,132000000.0,10382046.0,20926674.0,58008343.0
32,10900000.0,600000.0,27893493.0,66619864.0,,4399130.0,4480000.0,4170000.0,1400000.0,17800000.0,2103157.0,139000000.0,1085000.0,24318817.0,558256.0,1338451.0,276000.0,9985750.0,4004329.0,249740.0,16000000.0,15060000.0,4169555.0,5559758.73,6090000.0,524358.0,1687560.0,1717000.0,2838510.0,759836.0,5475737.0,30137819.0,782000.0,45539.35,14792319.0,918787.8,5650000.0,47200000.0,613231.0,2427270.0,106705.0,1374988.0,17459563.0,531914.0,6230000.0,1261649.69,5228849.0,697586.0,139000.0,1914377.0,381505.0,683153.0,627586.0,32952321.0,11123729.0,12630000.0,24732846.0,334605.0,10748637.0,1067745.0,207746.0,5100000.0,30456.0,3073094.0,2400000.0,904812.0,2207415.0,877835.0,2055130.0,171760.0,328177.0,4291839.0,1032616.0,285657.0,825761.0,200934.0,7974747.0,796000.0,191834.0,654000.0,355000.0,1549519.0,790218.0,89694.0,1006000.0,867899.0,410224.7,1343409.0,5200000.0,5190000.0,6550146.0,3319396.0,74710.0,548266.0,6048225.0,6188000.0,768773.0,373926.62,186926.0,948128.0,2589941.0,5825796.0,21404099.0,125700.0,1724000.0,402000.0,801000.0,419075.0,87721.0,569000.0,157000.0,358252.0,,1764490.0,261791.0,28475.0,124850.0,1172000.0,1621619.0,148340.0,240744.0,2077000.0,58784.0,2710000.0,40575.0,34922.0,218978.0,221851.0,1811853.0,37727.0,236111.0,990829.0,59631.0,63921.0,195799.0,134783.0,333428.0,91679.0,107626.0,1319395.0,96413.0,26084.0,99968.71,323273.0,62248.0,70766.0,369660.0,108099.0,128826.0,143897.0,38397.0,76464.0,1602788.0,216628.0,233998.0,30710.0,131620.0,23340.0,71508.0,179000.0,167011.0,21614.75,693996.0,175935.0,395458.0,160120.0,1865170.0,2704276.0,2878008.0,43840.0,79580.0,17736.25,284401.0,1227340.0,162553.15,46064.0,293437.0,113892.0,1271253.0,755506.0,2000000.0,452714.0,1524837.0,1237476.0,118167.0,8903472.0,5642686.0,67068709.0,138294800.0,77200000.0,800655.0,40190300.0,142600000.0,5292000.0,56700000.0,4505733.0,34786668.0,9515382.0,18719000.0,51737000.0,23711917.0,57182000.0,4756449.0,26521367.52,15267665.0,60478778.0,132000000.0,10382046.0,20926674.0,58008343.0
33,10900000.0,600000.0,27893493.0,66619864.0,,4399130.0,4480000.0,4170000.0,1400000.0,17800000.0,2103157.0,139000000.0,1085000.0,24318817.0,558256.0,1338451.0,276000.0,9985750.0,4004329.0,249740.0,16000000.0,15060000.0,4169555.0,5559758.73,6090000.0,524358.0,1687560.0,1717000.0,2838510.0,759836.0,5475737.0,30137819.0,782000.0,45539.35,14792319.0,918787.8,5650000.0,47200000.0,613231.0,2427270.0,106705.0,1374988.0,17459563.0,531914.0,6230000.0,1261649.69,5228849.0,697586.0,139000.0,1914377.0,381505.0,683153.0,627586.0,32952321.0,11123729.0,12630000.0,24732846.0,334605.0,10748637.0,1067745.0,207746.0,5100000.0,30456.0,3073094.0,2400000.0,904812.0,2207415.0,877835.0,2055130.0,171760.0,328177.0,4291839.0,1032616.0,285657.0,825761.0,200934.0,7974747.0,796000.0,191834.0,654000.0,355000.0,1549519.0,790218.0,89694.0,1006000.0,1391000.0,410224.7,1343409.0,5200000.0,5190000.0,6550146.0,3319396.0,74710.0,548266.0,6048225.0,6188000.0,768773.0,373926.62,186926.0,948128.0,2589941.0,5825796.0,21404099.0,121754.0,1724000.0,402000.0,801000.0,419075.0,87721.0,569000.0,157000.0,358252.0,,1764490.0,261791.0,28475.0,124850.0,1172000.0,1621619.0,148340.0,240744.0,2077000.0,58784.0,2710000.0,40575.0,34922.0,218978.0,221851.0,1811853.0,37727.0,236111.0,990829.0,59631.0,63921.0,195799.0,134783.0,333428.0,91679.0,107626.0,1319395.0,96413.0,26084.0,99968.71,323273.0,62248.0,70766.0,369660.0,108099.0,128826.0,143897.0,38397.0,76464.0,1602788.0,216628.0,233998.0,30710.0,131620.0,23340.0,71508.0,164500.0,167011.0,21614.75,693996.0,175935.0,395458.0,160120.0,1949800.0,2704276.0,2878008.0,43840.0,79580.0,17736.25,284401.0,1227340.0,162553.15,46064.0,293437.0,113892.0,1271253.0,755506.0,2000000.0,452714.0,1524837.0,1237476.0,118167.0,8903472.0,5642686.0,67068709.0,138294800.0,77200000.0,800655.0,40190300.0,142600000.0,5292000.0,56700000.0,4505733.0,34786668.0,9515382.0,18719000.0,51737000.0,23711917.0,57182000.0,4756449.0,26521367.52,15267665.0,60478778.0,132000000.0,10382046.0,20926674.0,58008343.0
34,10900000.0,600000.0,27893493.0,66619864.0,,4399130.0,4480000.0,4170000.0,1400000.0,17800000.0,2103157.0,139000000.0,1085000.0,24318817.0,558256.0,1338451.0,276000.0,9985750.0,4004329.0,249740.0,16000000.0,15060000.0,4169555.0,5559758.73,6090000.0,524358.0,1687560.0,1717000.0,2838510.0,759836.0,5475737.0,30137819.0,782000.0,45539.35,14792319.0,918787.8,5650000.0,47200000.0,613231.0,2427270.0,106705.0,1374988.0,17459563.0,531914.0,6230000.0,1261649.69,5228849.0,697586.0,139000.0,1914377.0,381505.0,683153.0,627586.0,32952321.0,11123729.0,12630000.0,24732846.0,334605.0,11003072.0,1067745.0,207746.0,5100000.0,30456.0,3073094.0,2400000.0,904812.0,2207415.0,877835.0,2055130.0,171760.0,328177.0,4291839.0,1032616.0,285657.0,825761.0,200934.0,7974747.0,796000.0,191834.0,654000.0,355000.0,1549519.0,790218.0,89694.0,1006000.0,1391000.0,410224.7,1343409.0,5200000.0,5190000.0,6550146.0,3319396.0,72351.0,548266.0,6048225.0,6188000.0,768773.0,373926.62,186926.0,948128.0,2589941.0,5825796.0,21404099.0,121754.0,1724000.0,402000.0,801000.0,419075.0,87721.0,569000.0,157000.0,358252.0,,1764490.0,261791.0,28475.0,124850.0,1172000.0,1621619.0,148340.0,240744.0,2077000.0,58784.0,2710000.0,40575.0,34922.0,218978.0,221851.0,1811853.0,37727.0,236111.0,990829.0,59631.0,63921.0,195799.0,134783.0,333428.0,91679.0,107626.0,1319395.0,96413.0,26084.0,99968.71,323273.0,62248.0,70766.0,369660.0,108099.0,128826.0,143897.0,38397.0,76464.0,1602788.0,216628.0,233998.0,32921.0,133863.0,23340.0,71508.0,164500.0,167011.0,21614.75,693996.0,175935.0,395458.0,160120.0,1949800.0,2704276.0,2878008.0,43840.0,79580.0,17736.25,284401.0,1227340.0,162553.15,46064.0,293437.0,113892.0,1271253.0,755506.0,2000000.0,452714.0,1524837.0,1237476.0,118167.0,8903472.0,5642686.0,67068709.0,138294800.0,77200000.0,800655.0,40190300.0,142600000.0,5292000.0,56700000.0,4505733.0,34786668.0,9515382.0,18719000.0,51737000.0,23711917.0,57182000.0,4756449.0,26521367.52,15267665.0,60478778.0,132000000.0,10382046.0,20926674.0,58008343.0
35,13100000.0,915000.0,26610906.0,65908005.0,,5051170.0,5040000.0,4100000.0,1500000.0,19100000.0,2750000.0,143000000.0,1128000.0,24318817.0,544360.0,1334382.0,547573.0,9941062.0,4040000.0,235095.0,15700000.0,16006000.0,4169555.0,5442000.0,5674000.0,522730.0,1273630.0,1793000.0,2608650.0,820568.0,5716441.0,32369712.0,822000.0,49349.15,14792319.0,914956.0,5090000.0,46500000.0,571613.0,2427270.0,106705.0,1320633.0,18279257.0,487623.0,6090000.0,708973.0,5405050.0,697586.0,139000.0,1772220.0,381505.0,,585670.0,32395946.0,12265017.0,12872322.0,18710486.0,334605.0,11003072.0,1067745.0,204949.0,4800000.0,27340.0,3073094.0,2400000.0,1046684.0,2548912.0,976210.0,1988850.0,171760.0,325715.0,4418147.0,1032616.0,277629.0,760043.0,200934.0,284040.0,796000.0,183092.0,643000.0,355000.0,1549519.0,790218.0,89694.0,1006000.0,1391000.0,410848.2,1289400.0,5100000.0,5320000.0,6550146.0,3340091.0,72351.0,549457.0,5996780.0,6188000.0,774524.0,373926.62,186926.0,356725.0,2589941.0,5825796.0,21404099.0,121754.0,1099000.0,406000.0,794000.0,419075.0,86007.0,555568.0,138200.0,358252.0,89877.0,1696000.0,265309.0,29658.0,125949.0,1210863.0,1529704.0,148340.0,240744.0,2087047.0,61184.0,1910000.0,43705.0,33327.0,194423.0,231152.59,1697356.0,37727.0,239568.0,944724.0,52475.0,80236.0,208934.0,168940.0,291374.0,89260.0,105248.0,1323591.0,84210.0,148982.0,100852.64,359073.0,54096.0,68499.08,429381.0,78375.0,113324.0,113634.0,37808.0,76464.0,1601048.0,216628.0,233998.0,32921.0,133863.0,23340.0,85595.0,164500.0,208323.0,21614.75,693996.0,172458.0,362715.0,160120.0,1949800.0,2734954.0,3099546.0,43840.0,92864.77,17736.25,284401.0,1227340.0,176604.0,46064.0,293437.0,113892.0,1271253.0,755506.0,2320000.0,452714.0,1524837.0,1469266.0,124562.0,9078271.0,5855570.0,67790120.0,135671200.0,74010712.0,790562.0,36340000.0,124786889.7,4891000.0,48800000.0,3537258.0,35569940.0,12142218.0,18781755.0,47544718.0,22105204.0,60200000.0,4653946.0,17313952.0,15293625.0,68634840.0,121000000.0,8520000.0,23746000.0,55799252.0
36,13100000.0,915000.0,26610906.0,65908005.0,,5051170.0,5040000.0,4100000.0,1500000.0,19100000.0,2750000.0,143000000.0,1128000.0,24318817.0,544360.0,1334382.0,547573.0,9941062.0,4040000.0,235095.0,15700000.0,16006000.0,4169555.0,5442000.0,5674000.0,522730.0,1273630.0,1793000.0,2608650.0,820568.0,5716441.0,32369712.0,822000.0,49349.15,14792319.0,914956.0,5090000.0,46500000.0,571613.0,2427270.0,97738.0,1320633.0,18279257.0,487623.0,6090000.0,708973.0,5405050.0,697586.0,139000.0,1772220.0,360771.0,,585670.0,32395946.0,12265017.0,12872322.0,18710486.0,334605.0,11003072.0,1067745.0,204949.0,4800000.0,27340.0,3073094.0,,1046684.0,2548912.0,976210.0,1988850.0,171760.0,325715.0,4418147.0,1032616.0,277629.0,760043.0,200934.0,284040.0,796000.0,183092.0,643000.0,355000.0,1549519.0,790218.0,89694.0,1006000.0,1391000.0,410848.2,1289400.0,5100000.0,5320000.0,6550146.0,3340091.0,72351.0,549457.0,5996780.0,6188000.0,774524.0,373926.62,186926.0,356725.0,2589941.0,5825796.0,21465430.0,121754.0,1099000.0,406000.0,794000.0,419075.0,86007.0,555568.0,138200.0,358252.0,89877.0,1696000.0,265309.0,29658.0,125949.0,1210863.0,1529704.0,148340.0,240744.0,2087047.0,61184.0,1910000.0,43705.0,33327.0,194423.0,231152.59,1697356.0,37727.0,239568.0,944724.0,52475.0,80236.0,208934.0,168940.0,291374.0,89260.0,105248.0,1323591.0,84210.0,148982.0,100852.64,359073.0,54096.0,68499.08,429381.0,78375.0,113324.0,113634.0,37808.0,76464.0,1601048.0,216628.0,233998.0,32921.0,133863.0,27160.0,85595.0,164500.0,208323.0,37196.0,693996.0,172458.0,362715.0,160120.0,1949800.0,2734954.0,3099546.0,43840.0,92864.77,17736.25,284401.0,1227340.0,176604.0,46584.0,293437.0,113892.0,1271253.0,755506.0,2320000.0,452714.0,1524837.0,1469266.0,124562.0,9078271.0,5855570.0,67790120.0,135671200.0,74010712.0,790562.0,36340000.0,124786889.7,4891000.0,48800000.0,3537258.0,35569940.0,12142218.0,18781755.0,47544718.0,22105204.0,60200000.0,4653946.0,17313952.0,15293625.0,68634840.0,121000000.0,8520000.0,23746000.0,55799252.0
