,APA.OQ,BKR.OQ,COP.N,CTRA.N,CVX.N,DVN.N,EOG.N,EQT.N,HAL.N,HES.N,MRO.N,OKE.N,OXY.N,PXD.N,SLB.N,VLO.N,WMB.N,XOM.N,ALB.N,APD.N,AVY.N,BALL.N,CE.N,CF.N,ECL.N,EMN.N,FCX.N,FMC.N,IFF.N,IP.N,LIN.N,MLM.N,MOS.N,NEM.N,NUE.N,PKG.N,PPG.N,SEE.N,SHW.N,STLD.OQ,VMC.N,ADP.OQ,ALK.N,AME.N,AOS.N,BA.N,BR.N,CAT.N,CMI.N,CPRT.OQ,CSX.OQ,CTAS.OQ,DAL.N,DE.N,DOV.N,EFX.N,EMR.N,ETN.N,FDX.N,GD.N,GE.N,GWW.N,HON.OQ,HWM.N,IEX.N,ITW.N,J.N,JBHT.OQ,JCI.N,LDOS.N,LHX.N,LMT.N,LUV.N,MAS.N,MMM.N,NDSN.OQ,NOC.N,NSC.N,ODFL.OQ,PCAR.OQ,PH.N,PNR.N,PWR.N,RHI.N,ROK.N,RSG.N,RTX.N,SNA.N,SWK.N,TDG.N,TT.N,TXT.N,UAL.OQ,UNP.N,UPS.N,URI.N,VRSK.OQ,WAB.N,WM.N,AAP.N,AMZN.OQ,AZO.N,BBWI.N,BBY.N,BKNG.OQ,BWA.N,CCL.N,DHI.N,DPZ.N,DRI.N,EBAY.OQ,EXPE.OQ,F.N,GPC.N,HAS.OQ,HD.N,KMX.N,LEN.N,LKQ.OQ,LOW.N,LVS.N,MAR.OQ,MCD.N,MGM.N,MHK.N,NKE.N,NVR.N,NWL.OQ,ORLY.OQ,PHM.N,POOL.OQ,RCL.N,RL.N,ROST.OQ,SBUX.OQ,TJX.N,TPR.N,TSCO.OQ,VFC.N,WHR.N,WYNN.OQ,YUM.N,ADM.N,BFb.N,BG.N,CAG.N,CHD.N,CL.N,CLX.N,COST.OQ,CPB.N,DG.N,DLTR.OQ,EL.N,GIS.N,HRL.N,HSY.N,K.N,KDP.OQ,KMB.N,KO.N,KR.N,MDLZ.OQ,MKC.N,MNST.OQ,MO.N,PEP.OQ,PG.N,PM.N,SJM.N,STZ.N,SYY.N,TAP.N,TGT.N,TSN.N,WBA.OQ,WMT.N,A.N,ABC.N,ABT.N,AMGN.OQ,BAX.N,BDX.N,BIIB.OQ,BIO.N,BMY.N,BSX.N,CAH.N,CI.N,CNC.N,COO.N,CRL.N,CVS.N,DGX.N,DHR.N,DVA.N,DXCM.OQ,ELV.N,EW.N,GILD.OQ,HOLX.OQ,HSIC.OQ,HUM.N,IDXX.OQ,ILMN.OQ,INCY.OQ,JNJ.N,LH.N,LLY.N,MCK.N,MDT.N,MOH.N,MRK.N,MTD.N,PFE.N,PODD.OQ,REGN.OQ,RMD.N,RVTY.N,STE.N,SYK.N,TFX.N,TMO.N,UHS.N,UNH.N,VRTX.OQ,VTRS.OQ,WAT.N,WST.N,XRAY.OQ,ZBH.N,ACGL.OQ,AFL.N,AIG.N,AIZ.N,AJG.N,ALL.N,AMP.N,AON.N,AXP.N,BAC.N,BEN.N,BK.N,BLK.N,BRKb.N,BRO.N,C.N,CB.N,CINF.OQ,CMA.N,CME.OQ,COF.N,DFS.N,EG.N,FI.N,FIS.N,FITB.OQ,GL.N,GPN.N,GS.N,HBAN.OQ,HIG.N,ICE.N,IVZ.N,JKHY.OQ,JPM.N,KEY.N,L.N,LNC.N,MA.N,MCO.N,MET.N,MMC.N,MS.N,MSCI.N,MTB.N,NDAQ.OQ,NTRS.OQ,PFG.OQ,PGR.N,PNC.N,PRU.N,RF.N,RJF.N,SCHW.N,SPGI.N,STT.N,TFC.N,TRV.N,USB.N,WFC.N,WRB.N,WTW.OQ,ZION.OQ,ACN.N,ADBE.OQ,ADI.OQ,AMAT.OQ,AMD.OQ,APH.N,AVGO.OQ,CDNS.OQ,CRM.N,CSCO.OQ,DXC.N,FICO.N,FSLR.OQ,GEN.OQ,GLW.N,HPQ.N,IBM.N,INTC.OQ,INTU.OQ,IT.N,JNPR.N,KLAC.OQ,LRCX.OQ,MCHP.OQ,MSFT.OQ,MSI.N,MU.OQ,NTAP.OQ,NVDA.OQ,ON.OQ,ORCL.N,PTC.OQ,QCOM.OQ,QRVO.OQ,ROP.OQ,STX.OQ,TDY.N,TEL.N,TRMB.OQ,TXN.OQ,TYL.N,VRSN.OQ,WDC.OQ,CMCSA.OQ,DIS.N,GOOGL.OQ,IPG.N,LYV.N,NFLX.OQ,OMC.N,PARA.OQ,T.N,TMUS.OQ,TTWO.OQ,VZ.N,WBD.OQ,AEE.N,AEP.OQ,AES.N,ATO.N,AWK.N,CMS.N,CNP.N,D.N,DTE.N,DUK.N,ED.N,EIX.N,ES.N,ETR.N,EVRG.OQ,EXC.OQ,FE.N,LNT.OQ,NEE.N,NI.N,NRG.N,PCG.N,PEG.N,PNW.N,PPL.N,SO.N,SRE.N,WEC.N,XEL.OQ
0,16.357477,14.349246,37.814626,21.860645,6.806827,24.74143,13.29447,33.986245,16.853959,22.563587,38.473683,140.75303,4.234495,68.666658,6.600753,78.283233,79.452017,2.912425,24.373577,25.708237,39.48175,53.363393,99.652052,0.219717,8.868868,36.880295,18.386277,15.087727,38.636477,100.018167,20.515543,30.850485,5.805111,23.312792,21.528247,28.733257,34.229059,47.800401,11.701125,64.752045,42.076303,0.213366,152.261494,25.260526,19.229258,32.859737,11.810033,88.843767,7.650282,0.016266,35.713979,18.312474,193.868574,127.434432,24.02129,29.031629,15.187369,32.86818,7.418862,14.691974,312.510011,7.301427,25.431828,62.768246,19.820563,13.014678,2.438477,13.771345,26.796068,29.769145,19.520533,17.607711,41.448648,85.652154,9.756196,9.130357,28.629427,37.091005,26.778474,46.060298,22.435727,28.329857,2.860128,0.046885,13.528434,70.031005,14.973582,55.344816,33.388273,56.188028,42.210981,181.402256,396.172546,30.545247,18.350339,500.870444,500.870444,24.221711,56.125752,9.025473,0.709076,37.263748,50.867779,10.745296,3.8653,23.99782,39.370352,86.932574,348.706175,41.406707,0.0,12.940937,527.791581,8.233766,30.712211,24.376079,6.050548,124.011389,24.3537,17.564502,105.796515,30.425951,15.698586,243.063483,57.013417,1.80299,6.955112,60.187939,14.445583,103.95467,25.25954,155.695316,4.270894,2.732507,3.137646,6.275204,0.211644,0.092109,18.09131,56.361729,48.025161,20.734642,41.97371,13.049269,49.143563,35.471722,21.325983,7.79057,38.535857,8.649821,26.489134,26.489134,6.630799,14.753719,30.124113,7.182109,20.199941,28.444796,41.652367,24.388009,8.996016,52.814255,53.45597,21.211509,0.011442,29.401998,8.863317,17.085784,15.11473,23.281281,108.165055,16.806749,21.760917,48.156485,74.873165,6.303275,24.713588,34.012361,18.319321,19.705697,18.514873,11.733967,9.109928,7.546741,29.550531,14.717625,37.702709,18.060715,33.145023,32.28254,61.751852,20.834178,23.186976,27.877464,12.142343,62.074404,12.521228,31.437328,2.59365,2.981606,37.505667,5.430042,32.821999,3.955746,5.640606,61.086248,8.182266,19.687125,16.236514,14.913557,19.019112,29.845785,13.599237,10.774692,35.601629,27.74552,4.043469,4.800806,26.321252,11.777936,0.089814,66.713708,11.329878,28.115301,63.091737,4.148923,116.786422,10.767818,29.722423,7.700297,8.956891,15.045152,11.695508,587.646597,25.926039,21.403816,40.556056,22.405895,18.033521,113.483114,585.836202,1.335972,62.55733,5.652107,24.360451,9.667431,623.628065,21.311941,39.698229,257.834367,12.402757,121.904923,28.933811,38.146432,50.758683,43.805748,156.093377,28.644783,11.096146,533.757657,146.629365,69.016448,4.640518,7.403693,0.294124,380.778396,279.725911,58.687243,66.291459,0.082751,26.488027,154.606436,27.751632,1000.821891,12.043434,160.556838,47.019864,114.042926,19.382642,35.899641,322.452211,155.307631,381.800896,51.703048,6.913166,11.350996,204.812729,122.534775,47.918351,148.418087,175.967605,39.29129,54.930619,198.15896,0.008605,5.39647,5.080373,1.168937,71.221369,9.513561,16.928923,23.182706,0.212477,7.337388,55.084748,55.515679,1.487546,12.716429,6.669292,14.067249,15.178776,3.694029,10.848103,15.287889,15.287889,12.063764,0.939529,6.959335,2.215156,21.753287,45.901706,11.970076,0.343718,28.328148,13.328124,2.939551,0.005195,24.62525,24.279807,21.981264,18.239658,21.792717,5.635309,5.635309,0.347641,12.508623,4.461999,61.924639,25.115024,0.0,53.482927,130.636426,7.90568,21.01791,85.58819,43.578481,109.621439,10.900277,66.151903,45.349143,133.561515,106.406436,198.886344,86.225977,153.776671,224.640001,196.139141,77.553453,142.33281,80.488263,83.143776,106.345637,127.919974,73.689133,130.351433,39.089153,109.922636,78.7819,86.515815,187.834605,110.040524,79.891388,53.746303,114.736574,68.881327,74.571383,68.885517,92.441197,91.758762
1,14.611481,14.349246,37.814626,17.816503,6.806827,22.299936,11.391137,33.986245,16.853959,22.563587,38.608212,116.644449,4.234495,49.703065,6.600753,78.283233,67.326232,2.967095,24.373577,25.708237,39.48175,53.363393,72.913125,0.106621,9.133933,36.880295,18.386277,15.923721,31.106537,77.882252,20.515543,31.412961,5.805111,21.158932,21.528247,28.733257,34.229059,47.800401,11.701125,58.173531,41.454557,0.193444,152.261494,25.260526,19.229258,32.859737,10.496689,88.843767,7.283166,0.016266,35.713979,18.312474,193.868574,117.336397,24.02129,30.053475,18.08813,32.86818,7.418862,14.691974,312.510011,7.301427,25.431828,62.768246,15.891062,13.014678,2.438477,13.771345,26.796068,29.769145,19.520533,17.607711,41.448648,80.013373,9.756196,7.745016,22.889872,37.091005,26.778474,46.060298,22.435727,25.28224,2.973613,0.046885,13.528434,64.696878,14.973582,43.727134,33.388273,76.10102,35.812796,181.402256,396.172546,30.545247,16.930262,521.10551,,20.167891,53.596667,6.170275,0.709076,37.263748,44.453757,10.745296,2.040384,21.720294,39.370352,84.446723,348.706175,41.406707,0.0,12.010242,527.791581,8.255457,25.739559,20.328149,6.050548,124.011389,21.770026,15.940007,111.763071,23.61646,15.698586,349.349591,56.903156,1.80299,6.955112,60.187939,17.032379,113.046736,26.649888,155.695316,3.654348,2.732507,3.137646,4.967829,0.211644,0.092109,14.603823,48.453889,49.781195,19.737351,39.1059,13.049269,44.575958,35.471722,19.196309,7.79057,35.477835,8.649821,23.33925,,6.120268,14.753719,30.124113,6.781974,19.470205,24.175937,41.209593,24.388009,8.978694,52.814255,47.380869,21.211509,0.006022,29.401998,8.267043,17.085784,16.795451,12.727371,108.165055,14.670434,23.758439,43.64151,73.939526,6.303275,20.29694,29.766515,18.319321,19.705697,18.514873,11.733967,9.109928,7.109362,27.953175,14.717625,43.534329,18.060715,26.337284,64.031298,61.751852,22.690517,24.596339,27.877464,12.142343,60.518691,12.521228,31.437328,1.837971,2.981606,39.431973,5.584549,32.561191,3.955746,7.561597,41.034965,8.182266,17.544019,16.236514,14.913557,15.713882,27.193608,15.841688,8.284355,33.170314,16.966964,5.601345,3.703998,23.223918,18.872404,0.089814,55.887877,11.217344,31.940907,63.091737,2.050668,91.95557,10.767818,29.382308,8.777201,8.956891,14.573114,14.255784,707.774927,28.467748,23.946446,36.672046,22.718917,19.119818,113.483114,585.836202,1.335972,62.55733,5.652107,24.676434,10.470894,623.628065,21.397208,19.652017,257.834367,10.356748,121.904923,28.933811,39.353756,48.800594,37.261927,156.093377,28.291593,11.096146,533.757657,146.629365,79.056878,3.737802,7.403693,6.29999,380.778396,279.725911,60.734664,71.849069,0.065027,18.833423,161.745436,30.839263,1000.821891,12.043434,160.556838,50.006554,114.042926,22.136552,35.899641,322.452211,144.464984,381.800896,51.703048,6.913166,11.350996,204.812729,122.534775,47.918351,148.418087,175.967605,40.276161,53.458993,198.15896,0.008605,5.39647,4.752695,1.301694,71.221369,9.513561,5.703442,27.082698,5.841753,11.498682,49.118111,55.515679,1.536415,12.716429,6.669292,14.323131,15.178776,3.694029,10.650266,19.034247,,12.063764,0.939529,6.356243,2.215156,21.753287,45.901706,11.035851,0.286303,24.891445,13.328124,2.939551,0.005195,24.62525,23.552221,21.981264,18.239658,21.792717,4.993945,,0.0,12.319233,4.461999,61.458649,22.995481,0.0,54.259845,109.516141,7.90568,18.52833,73.533386,43.578481,138.835722,10.900277,66.151903,43.11056,123.302193,106.406436,219.874409,85.986123,153.776671,224.640001,177.904043,77.553453,116.535694,75.782982,83.143776,106.345637,112.745615,77.702012,120.478258,39.089153,105.391361,80.514852,86.515815,159.359385,139.052615,77.091783,52.253203,103.315633,63.875463,74.571383,62.707168,85.768588,91.758762
2,14.611481,14.349246,37.814626,17.816503,6.806827,22.299936,11.391137,33.986245,16.853959,22.563587,38.608212,116.644449,4.234495,49.703065,6.600753,78.283233,67.326232,2.967095,24.373577,25.708237,39.48175,53.363393,72.913125,0.106621,9.133933,36.880295,18.386277,15.923721,31.106537,77.882252,20.515543,31.412961,5.227564,21.158932,21.528247,28.733257,34.229059,47.800401,11.701125,58.173531,41.454557,0.193444,152.261494,25.260526,19.229258,32.859737,10.496689,88.843767,7.283166,0.01503,35.713979,20.745915,193.868574,117.336397,24.02129,30.053475,18.08813,32.86818,7.355962,14.691974,312.510011,7.301427,25.431828,62.768246,15.891062,13.014678,2.438477,13.771345,26.796068,15.240269,19.520533,17.607711,41.448648,80.013373,9.756196,7.745016,22.889872,37.091005,26.778474,46.060298,22.435727,25.28224,2.973613,0.046885,13.528434,64.696878,14.973582,43.727134,33.388273,76.10102,35.812796,181.402256,396.172546,30.545247,16.930262,521.10551,10.898765,20.167891,53.596667,6.170275,0.709076,34.851595,44.453757,12.039453,2.040384,21.720294,37.178841,84.446723,321.197552,29.9438,0.0,12.010242,527.791581,8.255457,25.739559,20.328149,6.050548,112.993109,21.770026,15.940007,111.763071,23.61646,15.698586,349.349591,56.903156,1.724338,6.955112,60.187939,17.032379,113.046736,26.649888,155.695316,3.654348,2.642346,3.137646,4.967829,0.211644,0.092109,14.603823,48.453889,49.781195,19.737351,39.1059,10.015893,44.575958,32.14918,19.196309,7.79057,35.477835,8.716132,23.33925,42.563219,6.120268,14.753719,26.801962,6.781974,19.470205,24.175937,41.209593,24.388009,8.978694,111.120958,47.380869,20.738438,0.006022,29.401998,8.267043,17.085784,16.795451,12.727371,108.165055,14.670434,23.758439,43.64151,73.939526,6.933097,20.29694,29.766515,18.319321,19.705697,18.514873,11.733967,9.109928,7.109362,27.953175,14.717625,43.534329,18.060715,26.337284,64.031298,46.024517,22.690517,24.596339,27.877464,12.142343,60.518691,12.559887,31.437328,1.837971,2.981606,39.431973,5.584549,32.561191,3.955746,7.561597,41.034965,8.182266,17.544019,16.236514,14.913557,15.713882,27.193608,15.841688,8.284355,33.170314,16.966964,5.601345,3.703998,23.223918,18.872404,0.089814,55.887877,11.217344,31.940907,63.091737,2.050668,91.95557,10.767818,29.382308,8.777201,8.956891,14.573114,14.255784,707.774927,28.467748,23.946446,36.672046,22.718917,19.119818,113.483114,585.836202,1.335972,62.55733,5.652107,24.676434,10.470894,623.628065,21.397208,19.652017,257.834367,10.356748,121.904923,301.717577,39.353756,48.800594,37.261927,156.093377,28.291593,13.119801,533.757657,146.629365,79.056878,3.737802,7.403693,6.29999,380.778396,279.725911,60.734664,71.849069,0.065027,18.833423,161.745436,30.839263,1000.821891,12.043434,160.556838,50.006554,114.042926,22.136552,35.899641,322.452211,144.464984,381.800896,51.703048,6.913166,11.350996,204.812729,122.534775,47.918351,148.418087,175.967605,40.276161,53.458993,198.15896,0.001387,8.082209,4.752695,1.301694,71.221369,9.513561,5.703442,27.082698,5.841753,11.498682,49.118111,55.515679,1.536415,12.716429,6.669292,14.323131,15.178776,3.694029,10.650266,19.034247,,12.063764,0.939529,6.356243,2.215156,21.753287,37.290473,11.035851,0.286303,24.891445,12.740578,2.939551,0.005195,24.62525,23.552221,21.981264,18.239658,21.792717,4.993945,,0.0,12.319233,4.461999,61.458649,22.995481,0.0,54.259845,109.516141,7.90568,18.52833,73.533386,43.578481,138.835722,12.788721,66.151903,43.11056,123.302193,106.406436,219.874409,85.986123,115.504846,189.84078,177.904043,77.553453,116.535694,75.782982,83.143776,96.181392,112.745615,77.702012,120.478258,39.089153,105.391361,80.514852,86.515815,159.359385,139.052615,77.091783,52.253203,103.315633,63.875463,74.571383,62.707168,85.768588,91.758762
3,14.81734,14.349246,38.063356,23.928512,6.818092,22.299936,11.391137,33.113064,16.768583,21.107623,38.608212,101.146254,3.777989,49.703065,6.586906,75.052535,67.326232,3.003092,20.938413,27.684954,41.726761,64.158031,75.144835,0.106621,10.011036,34.858949,16.861549,15.923721,31.106537,83.37063,21.280876,31.412961,5.227564,18.592941,21.744993,26.840665,29.077597,47.121921,14.013112,63.642387,41.454557,0.183965,123.12373,23.20335,17.94954,23.527007,10.496689,76.469191,5.864935,0.01503,40.253681,20.745915,147.249258,117.336397,22.709703,25.395345,18.08813,27.104385,7.355962,12.895691,265.874126,6.566548,21.799009,67.156509,14.386067,13.159106,1.686049,11.84181,25.86298,15.240269,18.816664,16.04818,35.340186,74.455405,9.696079,7.745016,21.367287,32.199399,24.847637,36.02967,18.249472,24.335078,2.973613,0.040876,11.258413,64.249528,17.401427,36.321226,73.829453,76.10102,35.114118,143.158307,284.166119,26.208871,15.6135,499.483825,10.898765,20.779618,52.896018,6.170275,0.790246,34.851595,44.453757,12.039453,2.040384,20.166231,37.178841,65.638781,321.197552,29.9438,,12.633832,394.331339,7.454459,28.527008,20.328149,2.754006,112.993109,20.605251,15.940007,111.763071,29.156131,14.62958,349.349591,49.424332,1.724338,4.309101,59.326403,14.083919,113.046736,24.893081,114.323414,3.654348,2.642346,3.005437,4.967829,0.197285,0.079799,13.268155,43.578691,35.096084,18.394416,39.1059,10.015893,47.128921,32.14918,19.196309,7.454077,35.477835,8.716132,23.33925,42.563219,6.120268,11.107679,26.801962,6.781974,16.572254,24.439879,41.209593,24.611938,9.127398,111.120958,47.380869,20.738438,0.006022,28.45628,19.870363,16.451208,16.456,12.727371,115.149387,14.670434,23.758439,43.64151,73.939526,6.933097,20.29694,29.766515,16.641218,21.308698,20.063527,13.624172,9.204238,7.079153,27.953175,13.696958,54.083634,16.187804,26.337284,18.844059,46.024517,18.282539,24.596339,29.804995,11.04844,55.152425,12.559887,30.137216,2.308341,2.870104,39.431973,5.584549,26.983937,4.89989,6.208653,41.034965,6.676439,16.811802,15.996867,14.913557,15.713882,27.193608,15.841688,8.073902,33.170314,16.966964,7.233664,3.004135,23.223918,18.872404,4.510308,47.10634,9.786496,26.195059,56.295758,1.690752,74.453469,11.307054,26.506315,9.345497,9.388647,18.553177,12.053313,707.774927,24.986411,23.000889,34.03667,69.941534,18.223875,150.321081,484.525676,1.390654,57.897877,5.291096,24.676434,10.052942,643.140338,20.42425,35.624552,157.156473,14.958032,278.710747,301.717577,31.610796,45.405694,34.787689,116.694584,22.451118,13.119801,555.942854,132.893495,61.077833,3.737802,61.354241,6.29999,369.712171,198.91537,60.734664,55.587681,0.065027,15.911782,154.231135,30.839263,1002.978983,11.72926,126.672669,46.825503,73.718569,22.136552,33.993406,274.923704,144.464984,213.617058,57.643835,5.870113,10.664459,172.148901,158.354516,47.819621,128.309929,152.496072,39.738188,45.374691,92.555021,0.001387,8.082209,4.752695,1.301694,45.542948,10.967569,5.703442,24.095037,5.841753,11.498682,49.118111,48.379542,1.636425,12.716429,6.199299,14.323131,16.003178,1.934571,10.650266,19.034247,,14.011651,0.553134,6.356243,2.333912,23.892396,37.290473,11.035851,0.286303,24.891445,12.740578,1.586258,0.00569,45.047328,20.636877,22.323597,17.550831,18.99616,4.388148,,,12.127594,4.764944,58.690324,22.995481,,47.89959,109.516141,6.619277,18.634705,73.533386,45.545329,138.835722,12.788721,70.197675,38.931694,123.302193,113.707334,219.874409,85.986123,115.504846,199.261686,177.904043,68.513776,106.136692,75.782982,83.143776,96.181392,112.745615,78.941024,120.478258,44.622912,105.391361,80.514852,102.396279,159.359385,139.052615,77.091783,52.253203,103.315633,63.875463,73.513221,62.707168,85.768588,91.145836
4,14.81734,13.826409,38.063356,23.928512,6.818092,21.137776,11.914561,33.113064,16.768583,21.107623,40.935054,101.146254,3.777989,40.59998,6.586906,75.052535,63.911745,3.003092,20.938413,27.684954,41.726761,64.158031,75.144835,0.11061,10.011036,34.858949,16.861549,15.9023,26.854188,83.37063,21.280876,33.043075,5.227564,18.592941,21.744993,26.840665,29.077597,47.121921,14.013112,63.642387,45.198811,0.183965,123.12373,23.20335,17.94954,23.527007,11.247878,76.469191,5.864935,0.01503,40.253681,20.745915,147.249258,93.006151,22.709703,25.395345,15.444281,27.104385,7.355962,12.895691,265.874126,6.566548,21.799009,67.156509,14.386067,13.159106,1.686049,11.84181,25.86298,15.240269,18.816664,16.04818,35.340186,74.455405,9.696079,7.505986,21.367287,32.199399,24.847637,36.02967,18.249472,24.335078,3.170143,0.040876,11.258413,64.249528,17.401427,36.321226,73.829453,68.421931,35.114118,143.158307,284.166119,26.208871,15.6135,499.483825,10.473618,20.779618,52.896018,7.320431,0.790246,31.430462,29.108288,12.039453,4.804644,20.166231,37.178841,65.638781,,29.9438,,12.633832,394.331339,7.454459,28.527008,16.254744,2.754006,112.993109,20.605251,15.498899,74.907012,29.156131,14.62958,239.755023,49.424332,1.724338,4.309101,59.326403,14.083919,100.951844,24.893081,114.323414,3.305094,2.192242,3.005437,4.184788,0.197285,0.079799,13.268155,43.578691,35.096084,18.394416,39.960406,10.015893,47.128921,32.14918,15.55898,7.454077,33.408768,8.682755,20.381959,42.563219,5.196056,11.107679,26.801962,6.543785,16.572254,24.439879,29.063671,24.611938,9.127398,111.120958,59.372692,20.738438,0.00455,28.45628,19.870363,16.451208,16.456,12.727371,115.149387,14.326792,25.000301,37.209326,40.566081,6.933097,23.337058,22.930471,16.641218,21.308698,20.063527,13.624172,9.204238,7.079153,26.097224,13.696958,54.083634,16.187804,25.236598,18.844059,46.024517,18.282539,22.404617,29.804995,11.04844,55.152425,1.063285,30.137216,2.308341,2.870104,30.910841,10.422566,26.983937,4.89989,6.208653,16.533175,6.676439,16.811802,15.996867,12.968474,19.779358,23.8703,16.582782,8.073902,33.417733,17.157941,7.233664,3.004135,18.600895,10.55178,4.510308,47.10634,9.786496,26.195059,56.295758,1.690752,74.453469,11.307054,26.506315,9.345497,9.388647,18.553177,12.053313,612.246215,24.986411,23.000889,34.03667,69.941534,18.223875,150.321081,484.525676,1.390654,57.897877,5.291096,28.724358,10.052942,643.140338,20.42425,35.624552,157.156473,14.958032,278.710747,301.717577,31.610796,45.405694,34.787689,116.694584,22.451118,13.119801,555.942854,132.893495,61.077833,3.440649,61.354241,7.259032,369.712171,198.91537,61.104539,55.587681,0.063393,15.911782,154.231135,27.183092,1002.978983,11.72926,126.672669,46.825503,73.718569,18.312972,33.993406,274.923704,120.720957,213.617058,57.643835,5.870113,10.664459,172.148901,158.354516,47.819621,128.309929,152.496072,39.738188,45.374691,92.555021,0.001387,8.082209,4.302031,1.116408,45.542948,10.967569,4.841049,24.095037,4.243132,9.887712,45.394413,48.379542,1.636425,13.838114,6.199299,14.491959,16.003178,1.934571,8.784652,17.202829,,14.011651,0.553134,6.566452,2.333912,23.892396,37.290473,9.218544,0.269575,27.117735,12.740578,1.586258,0.00569,45.047328,20.636877,22.323597,17.550831,18.99616,4.388148,,,12.127594,4.764944,58.690324,19.203834,,47.89959,62.940237,6.619277,18.634705,73.568768,45.545329,147.493825,,70.197675,38.931694,128.299614,113.707334,280.229227,81.60837,144.050469,199.261686,169.788581,68.513776,106.136692,80.545515,87.864518,101.93148,105.506956,78.941024,123.382246,44.622912,121.819238,74.820659,102.396279,161.18631,146.117636,83.094329,55.40448,106.654397,78.6915,73.513221,68.218523,85.123688,91.145836
5,14.81734,13.826409,38.063356,23.928512,6.818092,21.137776,11.914561,33.113064,16.768583,21.107623,40.935054,101.146254,3.777989,40.59998,6.586906,75.052535,63.911745,3.003092,20.938413,27.684954,41.726761,64.158031,75.144835,0.11061,10.011036,34.858949,16.861549,15.9023,26.854188,83.37063,21.280876,33.043075,5.227564,18.592941,21.744993,26.840665,29.077597,47.121921,14.013112,63.642387,45.198811,0.183965,123.12373,23.20335,17.94954,23.527007,11.247878,76.469191,5.864935,0.012931,40.253681,20.745915,147.249258,93.006151,22.709703,25.395345,15.444281,27.104385,7.380996,12.895691,265.874126,6.566548,21.799009,67.156509,14.386067,13.159106,1.686049,11.84181,25.86298,16.428843,18.816664,16.04818,35.340186,74.455405,9.696079,7.505986,21.367287,32.199399,24.847637,36.02967,18.249472,24.335078,3.170143,0.040876,11.258413,64.249528,17.401427,36.321226,73.829453,68.421931,35.114118,143.158307,284.166119,26.208871,15.6135,499.483825,10.473618,20.779618,52.896018,7.320431,0.790246,31.430462,29.108288,7.426554,4.804644,20.166231,33.663053,65.638781,,28.041025,,12.633832,394.331339,7.454459,28.527008,16.254744,80.363266,113.314499,20.605251,15.498899,74.907012,29.156131,14.62958,239.755023,49.424332,1.683402,4.309101,59.326403,14.083919,100.951844,24.893081,114.323414,3.305094,2.192242,3.005437,4.184788,0.197285,0.079799,13.268155,43.578691,35.096084,18.394416,39.960406,8.080471,47.128921,32.367999,15.55898,7.454077,33.408768,8.682755,20.381959,34.952701,5.196056,11.107679,27.191004,6.543785,16.572254,24.439879,29.063671,24.611938,9.127398,54.670076,59.372692,19.65705,0.00455,28.45628,19.870363,16.451208,16.456,12.508911,115.149387,14.326792,25.000301,37.209326,40.566081,7.700436,23.337058,22.930471,16.641218,21.308698,20.063527,13.624172,9.204238,7.079153,26.097224,13.696958,54.083634,16.187804,25.236598,18.844059,40.357236,18.282539,22.404617,29.804995,11.04844,55.152425,1.063285,30.137216,2.308341,2.870104,30.910841,10.422566,26.983937,4.89989,6.208653,16.533175,6.676439,16.811802,15.996867,12.968474,19.779358,23.8703,16.582782,8.073902,33.417733,17.157941,7.233664,3.004135,18.600895,10.55178,4.510308,47.10634,9.786496,26.195059,56.295758,1.690752,74.453469,11.307054,26.506315,9.345497,9.388647,18.553177,12.053313,612.246215,24.986411,23.000889,34.03667,69.941534,18.223875,150.321081,484.525676,1.390654,57.897877,5.291096,28.724358,10.052942,643.140338,20.42425,35.624552,157.156473,14.958032,278.710747,250.342489,31.610796,45.405694,34.787689,116.694584,22.451118,13.119801,555.942854,132.893495,61.077833,3.440649,61.354241,7.259032,369.712171,198.91537,61.104539,55.587681,0.063393,15.911782,154.231135,27.183092,1002.978983,11.72926,126.672669,46.825503,73.718569,18.312972,33.993406,274.923704,120.720957,213.617058,57.643835,5.870113,10.664459,172.148901,158.354516,47.819621,128.309929,152.496072,39.738188,45.374691,92.555021,0.002835,8.981116,4.302031,1.116408,45.542948,10.967569,4.841049,24.095037,4.243132,9.887712,45.394413,48.379542,1.636425,13.838114,6.199299,14.491959,16.003178,1.934571,8.784652,17.202829,,14.011651,0.553134,6.566452,2.333912,23.892396,28.226412,9.218544,0.269575,27.117735,12.950111,1.586258,0.00569,45.047328,20.636877,22.323597,17.550831,18.99616,4.388148,,,12.127594,4.764944,58.690324,19.203834,,47.89959,62.940237,6.619277,18.634705,73.568768,45.545329,147.493825,,70.197675,38.931694,128.299614,113.707334,280.229227,81.60837,144.050469,199.261686,169.788581,68.513776,106.136692,80.545515,87.864518,101.93148,105.506956,78.941024,123.382246,44.622912,121.819238,74.820659,102.396279,161.18631,146.117636,83.094329,55.40448,106.654397,78.6915,73.513221,68.218523,85.123688,91.145836
